1pctl,10pctl,50pctl,90pct,99pct,stddev,op,op,op,op,op,op,op,op,op,op,op,op,op,op,op
7.63893e-05,7.65682e-05,7.67769e-05,7.69904e-05,7.71268e-05,1.57086e-07,start,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostRecv,yl,PostSend,WaitRecv,yr,StreamWait-after-yl-b4-y,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,WaitSend,end
7.56551e-05,7.57671e-05,7.59061e-05,7.60796e-05,7.61344e-05,1.12551e-07,start,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostRecv,yl,PostSend,WaitRecv,yr,StreamWait-after-yl-b4-y,y,CudaEventRecord-after-y-b4-end,WaitSend,CudaEventSync-after-y-b4-end,end
7.56262e-05,7.57953e-05,7.5916e-05,7.60529e-05,7.62173e-05,1.12194e-07,start,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostRecv,yl,PostSend,WaitRecv,yr,StreamWait-after-yl-b4-y,y,WaitSend,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.56948e-05,7.57765e-05,7.59167e-05,7.62204e-05,7.85238e-05,6.49379e-07,start,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostRecv,yl,PostSend,WaitRecv,yr,StreamWait-after-yl-b4-y,WaitSend,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.57232e-05,7.58486e-05,7.59515e-05,7.61537e-05,7.69761e-05,2.16674e-07,start,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostRecv,yl,PostSend,WaitRecv,yr,WaitSend,StreamWait-after-yl-b4-y,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.93479e-05,7.94809e-05,7.95713e-05,7.97639e-05,7.98905e-05,1.06235e-07,start,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostRecv,yl,PostSend,WaitRecv,WaitSend,StreamWait-after-yl-b4-y,yr,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.70135e-05,7.71585e-05,7.72976e-05,7.7448e-05,7.77474e-05,1.41379e-07,start,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostRecv,yl,PostSend,WaitRecv,WaitSend,yr,StreamWait-after-yl-b4-y,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.94527e-05,7.96e-05,7.96746e-05,7.98441e-05,8.00272e-05,1.05061e-07,start,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostRecv,yl,PostSend,WaitSend,StreamWait-after-yl-b4-y,WaitRecv,yr,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.95357e-05,7.96157e-05,7.97279e-05,7.98904e-05,8.00086e-05,1.06253e-07,start,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostRecv,yl,PostSend,WaitSend,WaitRecv,StreamWait-after-yl-b4-y,yr,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.72155e-05,7.72957e-05,7.74124e-05,7.75967e-05,7.78712e-05,1.25586e-07,start,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostRecv,yl,PostSend,WaitSend,WaitRecv,yr,StreamWait-after-yl-b4-y,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
8.03723e-05,8.11777e-05,8.13344e-05,8.14911e-05,8.1649e-05,1.89641e-07,start,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostRecv,PostSend,yl,StreamWait-after-yl-b4-y,WaitRecv,yr,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,WaitSend,end
7.7617e-05,7.77881e-05,7.80876e-05,7.82267e-05,7.83313e-05,1.67827e-07,start,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostRecv,PostSend,yl,StreamWait-after-yl-b4-y,WaitRecv,yr,y,CudaEventRecord-after-y-b4-end,WaitSend,CudaEventSync-after-y-b4-end,end
7.75051e-05,7.76976e-05,7.79372e-05,7.81537e-05,7.83453e-05,1.79836e-07,start,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostRecv,PostSend,yl,StreamWait-after-yl-b4-y,WaitRecv,yr,y,WaitSend,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.75219e-05,7.77716e-05,7.79104e-05,7.81434e-05,7.82568e-05,1.53424e-07,start,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostRecv,PostSend,yl,StreamWait-after-yl-b4-y,WaitRecv,yr,WaitSend,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.93332e-05,7.93777e-05,7.95008e-05,7.96244e-05,7.97648e-05,9.6132e-08,start,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostRecv,PostSend,yl,StreamWait-after-yl-b4-y,WaitRecv,WaitSend,yr,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.93118e-05,7.9461e-05,7.95549e-05,7.97101e-05,7.99027e-05,1.10774e-07,start,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostRecv,PostSend,yl,StreamWait-after-yl-b4-y,WaitSend,WaitRecv,yr,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
8.11481e-05,8.12154e-05,8.12986e-05,8.14356e-05,8.16172e-05,9.08452e-08,start,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostRecv,PostSend,yl,WaitRecv,StreamWait-after-yl-b4-y,yr,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,WaitSend,end
7.78859e-05,7.79785e-05,7.81197e-05,7.83954e-05,7.8487e-05,1.45382e-07,start,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostRecv,PostSend,yl,WaitRecv,StreamWait-after-yl-b4-y,yr,y,CudaEventRecord-after-y-b4-end,WaitSend,CudaEventSync-after-y-b4-end,end
7.7793e-05,7.7914e-05,7.80404e-05,7.82398e-05,7.82891e-05,1.26502e-07,start,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostRecv,PostSend,yl,WaitRecv,StreamWait-after-yl-b4-y,yr,y,WaitSend,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.76177e-05,7.78911e-05,7.80571e-05,7.81993e-05,7.8444e-05,1.40964e-07,start,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostRecv,PostSend,yl,WaitRecv,StreamWait-after-yl-b4-y,yr,WaitSend,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.85955e-05,7.87722e-05,7.89427e-05,7.91124e-05,7.93213e-05,1.42852e-07,start,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostRecv,PostSend,yl,WaitRecv,StreamWait-after-yl-b4-y,WaitSend,yr,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.62706e-05,7.64616e-05,7.89136e-05,7.90292e-05,7.90805e-05,9.82043e-07,start,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostRecv,PostSend,yl,WaitRecv,yr,StreamWait-after-yl-b4-y,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,WaitSend,end
7.55216e-05,7.56202e-05,7.57192e-05,7.59196e-05,7.60117e-05,1.22749e-07,start,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostRecv,PostSend,yl,WaitRecv,yr,StreamWait-after-yl-b4-y,y,CudaEventRecord-after-y-b4-end,WaitSend,CudaEventSync-after-y-b4-end,end
7.54369e-05,7.55104e-05,7.57107e-05,7.59348e-05,7.60744e-05,1.52887e-07,start,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostRecv,PostSend,yl,WaitRecv,yr,StreamWait-after-yl-b4-y,y,WaitSend,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.54161e-05,7.56238e-05,7.57696e-05,7.59465e-05,7.6037e-05,1.4029e-07,start,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostRecv,PostSend,yl,WaitRecv,yr,StreamWait-after-yl-b4-y,WaitSend,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.53361e-05,7.54058e-05,7.56126e-05,7.57624e-05,7.58041e-05,1.26039e-07,start,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostRecv,PostSend,yl,WaitRecv,yr,WaitSend,StreamWait-after-yl-b4-y,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.93375e-05,7.94187e-05,7.95435e-05,7.96956e-05,7.98474e-05,1.12312e-07,start,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostRecv,PostSend,yl,WaitRecv,WaitSend,StreamWait-after-yl-b4-y,yr,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.70608e-05,7.71489e-05,7.73094e-05,7.7462e-05,7.77537e-05,1.26968e-07,start,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostRecv,PostSend,yl,WaitRecv,WaitSend,yr,StreamWait-after-yl-b4-y,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.93914e-05,7.94947e-05,7.96555e-05,8.99038e-05,9.00504e-05,3.94789e-06,start,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostRecv,PostSend,yl,WaitSend,StreamWait-after-yl-b4-y,WaitRecv,yr,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.93795e-05,7.951e-05,7.96773e-05,7.98304e-05,8.06192e-05,2.34124e-07,start,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostRecv,PostSend,yl,WaitSend,WaitRecv,StreamWait-after-yl-b4-y,yr,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.70121e-05,7.72032e-05,7.7374e-05,7.75505e-05,7.77178e-05,1.3799e-07,start,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostRecv,PostSend,yl,WaitSend,WaitRecv,yr,StreamWait-after-yl-b4-y,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.8091e-05,7.82872e-05,7.85973e-05,7.901e-05,7.91292e-05,2.50642e-07,start,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostRecv,PostSend,WaitRecv,yl,StreamWait-after-yl-b4-y,yr,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,WaitSend,end
7.76218e-05,7.7692e-05,7.79355e-05,7.8111e-05,7.83647e-05,1.62833e-07,start,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostRecv,PostSend,WaitRecv,yl,StreamWait-after-yl-b4-y,yr,y,CudaEventRecord-after-y-b4-end,WaitSend,CudaEventSync-after-y-b4-end,end
7.75854e-05,7.76725e-05,7.78124e-05,7.80746e-05,7.81893e-05,1.44417e-07,start,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostRecv,PostSend,WaitRecv,yl,StreamWait-after-yl-b4-y,yr,y,WaitSend,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.75138e-05,7.7627e-05,7.77807e-05,7.79978e-05,7.80683e-05,1.3547e-07,start,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostRecv,PostSend,WaitRecv,yl,StreamWait-after-yl-b4-y,yr,WaitSend,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.81489e-05,7.83233e-05,7.85118e-05,7.86994e-05,7.88145e-05,1.51161e-07,start,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostRecv,PostSend,WaitRecv,yl,StreamWait-after-yl-b4-y,WaitSend,yr,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.61712e-05,7.63963e-05,7.66073e-05,7.68509e-05,7.70146e-05,1.85784e-07,start,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostRecv,PostSend,WaitRecv,yl,yr,StreamWait-after-yl-b4-y,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,WaitSend,end
7.55969e-05,7.56922e-05,7.5903e-05,7.6103e-05,7.61904e-05,1.40206e-07,start,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostRecv,PostSend,WaitRecv,yl,yr,StreamWait-after-yl-b4-y,y,CudaEventRecord-after-y-b4-end,WaitSend,CudaEventSync-after-y-b4-end,end
7.5517e-05,7.56896e-05,7.5919e-05,7.61466e-05,7.63609e-05,1.77976e-07,start,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostRecv,PostSend,WaitRecv,yl,yr,StreamWait-after-yl-b4-y,y,WaitSend,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.57261e-05,7.58302e-05,7.59669e-05,7.61452e-05,7.62097e-05,1.14198e-07,start,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostRecv,PostSend,WaitRecv,yl,yr,StreamWait-after-yl-b4-y,WaitSend,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.57267e-05,7.5759e-05,7.59216e-05,7.63839e-05,7.8892e-05,7.23323e-07,start,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostRecv,PostSend,WaitRecv,yl,yr,WaitSend,StreamWait-after-yl-b4-y,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.86051e-05,7.87271e-05,7.88932e-05,7.9078e-05,7.92106e-05,1.4285e-07,start,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostRecv,PostSend,WaitRecv,yl,WaitSend,StreamWait-after-yl-b4-y,yr,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.62148e-05,7.63093e-05,7.64903e-05,7.66978e-05,7.68581e-05,1.49524e-07,start,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostRecv,PostSend,WaitRecv,yl,WaitSend,yr,StreamWait-after-yl-b4-y,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.12612e-05,7.22313e-05,7.26997e-05,7.2923e-05,7.31233e-05,4.41789e-07,start,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostRecv,PostSend,WaitRecv,yr,yl,StreamWait-after-yl-b4-y,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,WaitSend,end
7.21611e-05,7.23119e-05,7.25128e-05,7.27554e-05,7.29817e-05,1.76724e-07,start,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostRecv,PostSend,WaitRecv,yr,yl,StreamWait-after-yl-b4-y,y,CudaEventRecord-after-y-b4-end,WaitSend,CudaEventSync-after-y-b4-end,end
7.22834e-05,7.24353e-05,7.26405e-05,7.29563e-05,7.30974e-05,1.92188e-07,start,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostRecv,PostSend,WaitRecv,yr,yl,StreamWait-after-yl-b4-y,y,WaitSend,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.22113e-05,7.22971e-05,7.2524e-05,7.27603e-05,7.28692e-05,1.67608e-07,start,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostRecv,PostSend,WaitRecv,yr,yl,StreamWait-after-yl-b4-y,WaitSend,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.10725e-05,7.13575e-05,7.16308e-05,7.18486e-05,7.19649e-05,1.93572e-07,start,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostRecv,PostSend,WaitRecv,yr,yl,WaitSend,StreamWait-after-yl-b4-y,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.11946e-05,7.13747e-05,7.15815e-05,7.17879e-05,7.18998e-05,1.55746e-07,start,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostRecv,PostSend,WaitRecv,yr,WaitSend,yl,StreamWait-after-yl-b4-y,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.90361e-05,7.92132e-05,7.93458e-05,7.94604e-05,7.96107e-05,1.13981e-07,start,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostRecv,PostSend,WaitRecv,WaitSend,yl,StreamWait-after-yl-b4-y,yr,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.68392e-05,7.69612e-05,7.71436e-05,7.72814e-05,7.7396e-05,1.26776e-07,start,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostRecv,PostSend,WaitRecv,WaitSend,yl,yr,StreamWait-after-yl-b4-y,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.20167e-05,7.20695e-05,7.22028e-05,7.23731e-05,7.25812e-05,1.12194e-07,start,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostRecv,PostSend,WaitRecv,WaitSend,yr,yl,StreamWait-after-yl-b4-y,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.89822e-05,7.92638e-05,7.94538e-05,8.42055e-05,8.68041e-05,1.94337e-06,start,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostRecv,PostSend,WaitSend,yl,StreamWait-after-yl-b4-y,WaitRecv,yr,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.84613e-05,7.86423e-05,7.90051e-05,8.02466e-05,8.27161e-05,8.08735e-07,start,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostRecv,PostSend,WaitSend,yl,WaitRecv,StreamWait-after-yl-b4-y,yr,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.70784e-05,7.72122e-05,7.7755e-05,7.93793e-05,8.23834e-05,1.14062e-06,start,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostRecv,PostSend,WaitSend,yl,WaitRecv,yr,StreamWait-after-yl-b4-y,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.92937e-05,7.93567e-05,7.9451e-05,7.95847e-05,7.97591e-05,9.2997e-08,start,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostRecv,PostSend,WaitSend,WaitRecv,yl,StreamWait-after-yl-b4-y,yr,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.69728e-05,7.70862e-05,7.72629e-05,7.74032e-05,7.74874e-05,1.20007e-07,start,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostRecv,PostSend,WaitSend,WaitRecv,yl,yr,StreamWait-after-yl-b4-y,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.21125e-05,7.22458e-05,7.2398e-05,7.24981e-05,7.27141e-05,1.11991e-07,start,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostRecv,PostSend,WaitSend,WaitRecv,yr,yl,StreamWait-after-yl-b4-y,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.98414e-05,7.99372e-05,8.00194e-05,8.01451e-05,8.02514e-05,8.72648e-08,start,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostSend,yl,StreamWait-after-yl-b4-y,PostRecv,WaitRecv,yr,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,WaitSend,end
7.78255e-05,7.80256e-05,7.81822e-05,7.83785e-05,7.855e-05,1.45423e-07,start,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostSend,yl,StreamWait-after-yl-b4-y,PostRecv,WaitRecv,yr,y,CudaEventRecord-after-y-b4-end,WaitSend,CudaEventSync-after-y-b4-end,end
7.77633e-05,7.78861e-05,7.80247e-05,7.82748e-05,7.84037e-05,1.53564e-07,start,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostSend,yl,StreamWait-after-yl-b4-y,PostRecv,WaitRecv,yr,y,WaitSend,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.76599e-05,7.78818e-05,7.81074e-05,7.83032e-05,7.84124e-05,1.586e-07,start,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostSend,yl,StreamWait-after-yl-b4-y,PostRecv,WaitRecv,yr,WaitSend,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.93233e-05,7.94948e-05,7.96189e-05,7.97354e-05,7.97755e-05,9.69063e-08,start,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostSend,yl,StreamWait-after-yl-b4-y,PostRecv,WaitRecv,WaitSend,yr,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.93809e-05,7.95304e-05,7.96867e-05,7.98565e-05,8.01914e-05,1.45984e-07,start,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostSend,yl,StreamWait-after-yl-b4-y,PostRecv,WaitSend,WaitRecv,yr,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.96187e-05,7.97677e-05,7.9879e-05,8.00354e-05,8.03413e-05,1.29439e-07,start,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostSend,yl,PostRecv,StreamWait-after-yl-b4-y,WaitRecv,yr,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,WaitSend,end
7.76969e-05,7.79667e-05,7.81122e-05,7.83147e-05,7.84868e-05,1.45681e-07,start,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostSend,yl,PostRecv,StreamWait-after-yl-b4-y,WaitRecv,yr,y,CudaEventRecord-after-y-b4-end,WaitSend,CudaEventSync-after-y-b4-end,end
7.7519e-05,7.78259e-05,7.80231e-05,7.82427e-05,7.846e-05,1.67436e-07,start,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostSend,yl,PostRecv,StreamWait-after-yl-b4-y,WaitRecv,yr,y,WaitSend,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.76874e-05,7.78468e-05,7.80314e-05,7.81816e-05,7.82927e-05,1.33171e-07,start,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostSend,yl,PostRecv,StreamWait-after-yl-b4-y,WaitRecv,yr,WaitSend,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.91788e-05,7.93036e-05,7.9516e-05,7.96247e-05,7.97903e-05,1.26671e-07,start,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostSend,yl,PostRecv,StreamWait-after-yl-b4-y,WaitRecv,WaitSend,yr,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.93618e-05,7.9508e-05,7.96197e-05,7.97875e-05,7.99177e-05,1.10101e-07,start,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostSend,yl,PostRecv,StreamWait-after-yl-b4-y,WaitSend,WaitRecv,yr,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.99762e-05,8.00315e-05,8.01295e-05,8.03042e-05,8.03705e-05,9.58097e-08,start,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostSend,yl,PostRecv,WaitRecv,StreamWait-after-yl-b4-y,yr,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,WaitSend,end
7.79706e-05,7.80582e-05,7.82093e-05,7.83837e-05,7.85625e-05,1.30092e-07,start,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostSend,yl,PostRecv,WaitRecv,StreamWait-after-yl-b4-y,yr,y,CudaEventRecord-after-y-b4-end,WaitSend,CudaEventSync-after-y-b4-end,end
7.78581e-05,7.8034e-05,7.82031e-05,7.8363e-05,7.85725e-05,1.37196e-07,start,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostSend,yl,PostRecv,WaitRecv,StreamWait-after-yl-b4-y,yr,y,WaitSend,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.79149e-05,7.80456e-05,7.82691e-05,7.84405e-05,7.8599e-05,1.56678e-07,start,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostSend,yl,PostRecv,WaitRecv,StreamWait-after-yl-b4-y,yr,WaitSend,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.88305e-05,7.90391e-05,7.91683e-05,7.93121e-05,7.95362e-05,1.19665e-07,start,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostSend,yl,PostRecv,WaitRecv,StreamWait-after-yl-b4-y,WaitSend,yr,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,end
7.76632e-05,7.77212e-05,7.78721e-05,7.81559e-05,7.86601e-05,2.07556e-07,start,Scatter,CudaEventRecord-after-Scatter-b4-PostSend,CudaEventSync-after-b4-PostSend,PostSend,yl,PostRecv,WaitRecv,yr,StreamWait-after-yl-b4-y,y,CudaEventRecord-after-y-b4-end,CudaEventSync-after-y-b4-end,WaitSend,end
